"gemeinde_kennziffer";"metrik";"l_untergrenze";"exponierte";"l_zentral";"quelle";"kartierungsumfang";"datenquelle"
"08437044";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08316017";"lden";"55";"1065";"57";"Straße";"major";"Bundesland"
"08316017";"lden";"60";"76";"62";"Straße";"major";"Bundesland"
"08316017";"lden";"65";"51";"67";"Straße";"major";"Bundesland"
"08316017";"lden";"70";"24";"72";"Straße";"major";"Bundesland"
"08316017";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08316017";"lnight";"50";"259";"52";"Straße";"major";"Bundesland"
"08316017";"lnight";"55";"65";"57";"Straße";"major";"Bundesland"
"08316017";"lnight";"60";"30";"62";"Straße";"major";"Bundesland"
"08316017";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08316017";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08135020";"lden";"55";"733";"57";"Straße";"major";"Bundesland"
"08135020";"lden";"60";"163";"62";"Straße";"major";"Bundesland"
"08135020";"lden";"65";"69";"67";"Straße";"major";"Bundesland"
"08135020";"lden";"70";"34";"72";"Straße";"major";"Bundesland"
"08135020";"lden";"75";"2";"77";"Straße";"major";"Bundesland"
"08135020";"lnight";"50";"317";"52";"Straße";"major";"Bundesland"
"08135020";"lnight";"55";"104";"57";"Straße";"major";"Bundesland"
"08135020";"lnight";"60";"34";"62";"Straße";"major";"Bundesland"
"08135020";"lnight";"65";"2";"67";"Straße";"major";"Bundesland"
"08135020";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08135021";"lden";"55";"69";"57";"Straße";"major";"Bundesland"
"08135021";"lden";"60";"5";"62";"Straße";"major";"Bundesland"
"08135021";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08135021";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08135021";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08135021";"lnight";"50";"24";"52";"Straße";"major";"Bundesland"
"08135021";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08135021";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08135021";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08135021";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08115021";"lden";"55";"5054";"57";"Straße";"major";"Bundesland"
"08115021";"lden";"60";"1068";"62";"Straße";"major";"Bundesland"
"08115021";"lden";"65";"876";"67";"Straße";"major";"Bundesland"
"08115021";"lden";"70";"463";"72";"Straße";"major";"Bundesland"
"08115021";"lden";"75";"108";"77";"Straße";"major";"Bundesland"
"08115021";"lnight";"50";"2167";"52";"Straße";"major";"Bundesland"
"08115021";"lnight";"55";"848";"57";"Straße";"major";"Bundesland"
"08115021";"lnight";"60";"574";"62";"Straße";"major";"Bundesland"
"08115021";"lnight";"65";"203";"67";"Straße";"major";"Bundesland"
"08115021";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08136028";"lden";"55";"579";"57";"Straße";"major";"Bundesland"
"08136028";"lden";"60";"580";"62";"Straße";"major";"Bundesland"
"08136028";"lden";"65";"393";"67";"Straße";"major";"Bundesland"
"08136028";"lden";"70";"173";"72";"Straße";"major";"Bundesland"
"08136028";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08136028";"lnight";"50";"561";"52";"Straße";"major";"Bundesland"
"08136028";"lnight";"55";"413";"57";"Straße";"major";"Bundesland"
"08136028";"lnight";"60";"207";"62";"Straße";"major";"Bundesland"
"08136028";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08136028";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08315051";"lden";"55";"196";"57";"Straße";"major";"Bundesland"
"08315051";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08315051";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08315051";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08315051";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08315051";"lnight";"50";"7";"52";"Straße";"major";"Bundesland"
"08315051";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08315051";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08315051";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08315051";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08115022";"lden";"55";"193";"57";"Straße";"major";"Bundesland"
"08115022";"lden";"60";"184";"62";"Straße";"major";"Bundesland"
"08115022";"lden";"65";"167";"67";"Straße";"major";"Bundesland"
"08115022";"lden";"70";"52";"72";"Straße";"major";"Bundesland"
"08115022";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08115022";"lnight";"50";"185";"52";"Straße";"major";"Bundesland"
"08115022";"lnight";"55";"166";"57";"Straße";"major";"Bundesland"
"08115022";"lnight";"60";"52";"62";"Straße";"major";"Bundesland"
"08115022";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08115022";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08335035";"lden";"55";"1357";"57";"Straße";"major";"Bundesland"
"08335035";"lden";"60";"356";"62";"Straße";"major";"Bundesland"
"08335035";"lden";"65";"123";"67";"Straße";"major";"Bundesland"
"08335035";"lden";"70";"24";"72";"Straße";"major";"Bundesland"
"08335035";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08335035";"lnight";"50";"531";"52";"Straße";"major";"Bundesland"
"08335035";"lnight";"55";"151";"57";"Straße";"major";"Bundesland"
"08335035";"lnight";"60";"49";"62";"Straße";"major";"Bundesland"
"08335035";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08335035";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08315052";"lden";"55";"550";"57";"Straße";"major";"Bundesland"
"08315052";"lden";"60";"66";"62";"Straße";"major";"Bundesland"
"08315052";"lden";"65";"19";"67";"Straße";"major";"Bundesland"
"08315052";"lden";"70";"3";"72";"Straße";"major";"Bundesland"
"08315052";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08315052";"lnight";"50";"143";"52";"Straße";"major";"Bundesland"
"08315052";"lnight";"55";"20";"57";"Straße";"major";"Bundesland"
"08315052";"lnight";"60";"3";"62";"Straße";"major";"Bundesland"
"08315052";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08315052";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08416018";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08416018";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08416018";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08416018";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08416018";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08416018";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08416018";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08416018";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08416018";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08416018";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08226107";"lden";"55";"3637";"57";"Straße";"major";"Bundesland"
"08226107";"lden";"60";"777";"62";"Straße";"major";"Bundesland"
"08226107";"lden";"65";"140";"67";"Straße";"major";"Bundesland"
"08226107";"lden";"70";"17";"72";"Straße";"major";"Bundesland"
"08226107";"lden";"75";"1";"77";"Straße";"major";"Bundesland"
"08226107";"lnight";"50";"2031";"52";"Straße";"major";"Bundesland"
"08226107";"lnight";"55";"313";"57";"Straße";"major";"Bundesland"
"08226107";"lnight";"60";"43";"62";"Straße";"major";"Bundesland"
"08226107";"lnight";"65";"4";"67";"Straße";"major";"Bundesland"
"08226107";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08116027";"lden";"55";"209";"57";"Straße";"major";"Bundesland"
"08116027";"lden";"60";"130";"62";"Straße";"major";"Bundesland"
"08116027";"lden";"65";"47";"67";"Straße";"major";"Bundesland"
"08116027";"lden";"70";"5";"72";"Straße";"major";"Bundesland"
"08116027";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08116027";"lnight";"50";"153";"52";"Straße";"major";"Bundesland"
"08116027";"lnight";"55";"73";"57";"Straße";"major";"Bundesland"
"08116027";"lnight";"60";"6";"62";"Straße";"major";"Bundesland"
"08116027";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08116027";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08426058";"lden";"55";"452";"57";"Straße";"major";"Bundesland"
"08426058";"lden";"60";"114";"62";"Straße";"major";"Bundesland"
"08426058";"lden";"65";"24";"67";"Straße";"major";"Bundesland"
"08426058";"lden";"70";"5";"72";"Straße";"major";"Bundesland"
"08426058";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08426058";"lnight";"50";"204";"52";"Straße";"major";"Bundesland"
"08426058";"lnight";"55";"37";"57";"Straße";"major";"Bundesland"
"08426058";"lnight";"60";"10";"62";"Straße";"major";"Bundesland"
"08426058";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08426058";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08226032";"lden";"55";"9507";"57";"Straße";"major";"Bundesland"
"08226032";"lden";"60";"6820";"62";"Straße";"major";"Bundesland"
"08226032";"lden";"65";"2218";"67";"Straße";"major";"Bundesland"
"08226032";"lden";"70";"56";"72";"Straße";"major";"Bundesland"
"08226032";"lden";"75";"16";"77";"Straße";"major";"Bundesland"
"08226032";"lnight";"50";"8836";"52";"Straße";"major";"Bundesland"
"08226032";"lnight";"55";"4913";"57";"Straße";"major";"Bundesland"
"08226032";"lnight";"60";"987";"62";"Straße";"major";"Bundesland"
"08226032";"lnight";"65";"15";"67";"Straße";"major";"Bundesland"
"08226032";"lnight";"70";"10";"72";"Straße";"major";"Bundesland"
"08235035";"lden";"55";"326";"57";"Straße";"major";"Bundesland"
"08235035";"lden";"60";"205";"62";"Straße";"major";"Bundesland"
"08235035";"lden";"65";"265";"67";"Straße";"major";"Bundesland"
"08235035";"lden";"70";"219";"72";"Straße";"major";"Bundesland"
"08235035";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08235035";"lnight";"50";"226";"52";"Straße";"major";"Bundesland"
"08235035";"lnight";"55";"241";"57";"Straße";"major";"Bundesland"
"08235035";"lnight";"60";"258";"62";"Straße";"major";"Bundesland"
"08235035";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08235035";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08317047";"lden";"55";"2097";"57";"Straße";"major";"Bundesland"
"08317047";"lden";"60";"534";"62";"Straße";"major";"Bundesland"
"08317047";"lden";"65";"85";"67";"Straße";"major";"Bundesland"
"08317047";"lden";"70";"32";"72";"Straße";"major";"Bundesland"
"08317047";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08317047";"lnight";"50";"1121";"52";"Straße";"major";"Bundesland"
"08317047";"lnight";"55";"203";"57";"Straße";"major";"Bundesland"
"08317047";"lnight";"60";"42";"62";"Straße";"major";"Bundesland"
"08317047";"lnight";"65";"2";"67";"Straße";"major";"Bundesland"
"08317047";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08117031";"lden";"55";"408";"57";"Straße";"major";"Bundesland"
"08117031";"lden";"60";"59";"62";"Straße";"major";"Bundesland"
"08117031";"lden";"65";"1";"67";"Straße";"major";"Bundesland"
"08117031";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08117031";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08117031";"lnight";"50";"245";"52";"Straße";"major";"Bundesland"
"08117031";"lnight";"55";"4";"57";"Straße";"major";"Bundesland"
"08117031";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08117031";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08117031";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08437053";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08437053";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08437053";"lden";"65";"1";"67";"Straße";"major";"Bundesland"
"08437053";"lden";"70";"1";"72";"Straße";"major";"Bundesland"
"08437053";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08437053";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08437053";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08437053";"lnight";"60";"1";"62";"Straße";"major";"Bundesland"
"08437053";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08437053";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08115024";"lden";"55";"836";"57";"Straße";"major";"Bundesland"
"08115024";"lden";"60";"221";"62";"Straße";"major";"Bundesland"
"08115024";"lden";"65";"72";"67";"Straße";"major";"Bundesland"
"08115024";"lden";"70";"15";"72";"Straße";"major";"Bundesland"
"08115024";"lden";"75";"2";"77";"Straße";"major";"Bundesland"
"08115024";"lnight";"50";"370";"52";"Straße";"major";"Bundesland"
"08115024";"lnight";"55";"96";"57";"Straße";"major";"Bundesland"
"08115024";"lnight";"60";"18";"62";"Straße";"major";"Bundesland"
"08115024";"lnight";"65";"5";"67";"Straße";"major";"Bundesland"
"08115024";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08116029";"lden";"55";"1289";"57";"Straße";"major";"Bundesland"
"08116029";"lden";"60";"375";"62";"Straße";"major";"Bundesland"
"08116029";"lden";"65";"51";"67";"Straße";"major";"Bundesland"
"08116029";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08116029";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08116029";"lnight";"50";"833";"52";"Straße";"major";"Bundesland"
"08116029";"lnight";"55";"151";"57";"Straße";"major";"Bundesland"
"08116029";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08116029";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08116029";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08225039";"lden";"55";"76";"57";"Straße";"major";"Bundesland"
"08225039";"lden";"60";"30";"62";"Straße";"major";"Bundesland"
"08225039";"lden";"65";"12";"67";"Straße";"major";"Bundesland"
"08225039";"lden";"70";"1";"72";"Straße";"major";"Bundesland"
"08225039";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08225039";"lnight";"50";"35";"52";"Straße";"major";"Bundesland"
"08225039";"lnight";"55";"13";"57";"Straße";"major";"Bundesland"
"08225039";"lnight";"60";"4";"62";"Straße";"major";"Bundesland"
"08225039";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08225039";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08237040";"lden";"55";"1622";"57";"Straße";"major";"Bundesland"
"08237040";"lden";"60";"577";"62";"Straße";"major";"Bundesland"
"08237040";"lden";"65";"268";"67";"Straße";"major";"Bundesland"
"08237040";"lden";"70";"133";"72";"Straße";"major";"Bundesland"
"08237040";"lden";"75";"1";"77";"Straße";"major";"Bundesland"
"08237040";"lnight";"50";"846";"52";"Straße";"major";"Bundesland"
"08237040";"lnight";"55";"322";"57";"Straße";"major";"Bundesland"
"08237040";"lnight";"60";"124";"62";"Straße";"major";"Bundesland"
"08237040";"lnight";"65";"37";"67";"Straße";"major";"Bundesland"
"08237040";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08436095";"lden";"55";"135";"57";"Straße";"major";"Bundesland"
"08436095";"lden";"60";"306";"62";"Straße";"major";"Bundesland"
"08436095";"lden";"65";"337";"67";"Straße";"major";"Bundesland"
"08436095";"lden";"70";"28";"72";"Straße";"major";"Bundesland"
"08436095";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08436095";"lnight";"50";"309";"52";"Straße";"major";"Bundesland"
"08436095";"lnight";"55";"336";"57";"Straße";"major";"Bundesland"
"08436095";"lnight";"60";"29";"62";"Straße";"major";"Bundesland"
"08436095";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08436095";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08326027";"lden";"55";"1388";"57";"Straße";"major";"Bundesland"
"08326027";"lden";"60";"254";"62";"Straße";"major";"Bundesland"
"08326027";"lden";"65";"232";"67";"Straße";"major";"Bundesland"
"08326027";"lden";"70";"181";"72";"Straße";"major";"Bundesland"
"08326027";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08326027";"lnight";"50";"547";"52";"Straße";"major";"Bundesland"
"08326027";"lnight";"55";"244";"57";"Straße";"major";"Bundesland"
"08326027";"lnight";"60";"131";"62";"Straße";"major";"Bundesland"
"08326027";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08326027";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08216022";"lden";"55";"231";"57";"Straße";"major";"Bundesland"
"08216022";"lden";"60";"88";"62";"Straße";"major";"Bundesland"
"08216022";"lden";"65";"181";"67";"Straße";"major";"Bundesland"
"08216022";"lden";"70";"71";"72";"Straße";"major";"Bundesland"
"08216022";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08216022";"lnight";"50";"138";"52";"Straße";"major";"Bundesland"
"08216022";"lnight";"55";"126";"57";"Straße";"major";"Bundesland"
"08216022";"lnight";"60";"147";"62";"Straße";"major";"Bundesland"
"08216022";"lnight";"65";"4";"67";"Straße";"major";"Bundesland"
"08216022";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08425064";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08425064";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08425064";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08425064";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08425064";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08425064";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08425064";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08425064";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08425064";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08425064";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08136033";"lden";"55";"121";"57";"Straße";"major";"Bundesland"
"08136033";"lden";"60";"6";"62";"Straße";"major";"Bundesland"
"08136033";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08136033";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08136033";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08136033";"lnight";"50";"18";"52";"Straße";"major";"Bundesland"
"08136033";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08136033";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08136033";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08136033";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08216023";"lden";"55";"1274";"57";"Straße";"major";"Bundesland"
"08216023";"lden";"60";"160";"62";"Straße";"major";"Bundesland"
"08216023";"lden";"65";"8";"67";"Straße";"major";"Bundesland"
"08216023";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08216023";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08216023";"lnight";"50";"611";"52";"Straße";"major";"Bundesland"
"08216023";"lnight";"55";"22";"57";"Straße";"major";"Bundesland"
"08216023";"lnight";"60";"4";"62";"Straße";"major";"Bundesland"
"08216023";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08216023";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08128058";"lden";"55";"347";"57";"Straße";"major";"Bundesland"
"08128058";"lden";"60";"202";"62";"Straße";"major";"Bundesland"
"08128058";"lden";"65";"55";"67";"Straße";"major";"Bundesland"
"08128058";"lden";"70";"3";"72";"Straße";"major";"Bundesland"
"08128058";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08128058";"lnight";"50";"230";"52";"Straße";"major";"Bundesland"
"08128058";"lnight";"55";"57";"57";"Straße";"major";"Bundesland"
"08128058";"lnight";"60";"3";"62";"Straße";"major";"Bundesland"
"08128058";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
