"gemeinde_kennziffer";"l_untergrenze";"l_zentral";"metrik";"exponierte";"quelle";"kartierungsumfang";"datenquelle"
"03154004";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03359011";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03359011";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03359011";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03359011";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03359011";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03359011";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03359011";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03359011";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03359011";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03359011";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03255008";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03255008";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03255008";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03255008";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03255008";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03255008";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03255008";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03255008";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03255008";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03255008";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03401000";"55";"57";"lden";"14000";"Straße";"major";"Bundesland"
"03401000";"60";"62";"lden";"6900";"Straße";"major";"Bundesland"
"03401000";"65";"67";"lden";"5400";"Straße";"major";"Bundesland"
"03401000";"70";"72";"lden";"2400";"Straße";"major";"Bundesland"
"03401000";"75";"77";"lden";"100";"Straße";"major";"Bundesland"
"03401000";"50";"52";"lnight";"10200";"Straße";"major";"Bundesland"
"03401000";"55";"57";"lnight";"6600";"Straße";"major";"Bundesland"
"03401000";"60";"62";"lnight";"3100";"Straße";"major";"Bundesland"
"03401000";"65";"67";"lnight";"200";"Straße";"major";"Bundesland"
"03401000";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03158008";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03158008";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03158008";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03158008";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03158008";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03158008";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03158008";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03158008";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03158008";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03158008";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03454007";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03454007";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03454007";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03454007";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03454007";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03454007";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03454007";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03454007";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03454007";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03454007";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03457006";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03457006";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03457006";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03457006";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03457006";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03457006";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03457006";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03457006";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03457006";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03457006";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03355014";"55";"57";"lden";"300";"Straße";"major";"Bundesland"
"03355014";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03355014";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03355014";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03355014";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03355014";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03355014";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03355014";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03355014";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03355014";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03151041";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03151041";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03151041";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03151041";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03151041";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03151041";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03151041";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03151041";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03151041";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03151041";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03254011";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03254011";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03254011";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03254011";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03254011";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03254011";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03254011";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03254011";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03254011";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03254011";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03256004";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03256004";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03256004";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03256004";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03256004";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03256004";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03256004";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03256004";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03256004";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03256004";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03251012";"55";"57";"lden";"1600";"Straße";"major";"Bundesland"
"03251012";"60";"62";"lden";"400";"Straße";"major";"Bundesland"
"03251012";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03251012";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03251012";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03251012";"50";"52";"lnight";"900";"Straße";"major";"Bundesland"
"03251012";"55";"57";"lnight";"200";"Straße";"major";"Bundesland"
"03251012";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03251012";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03251012";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03460003";"55";"57";"lden";"1000";"Straße";"major";"Bundesland"
"03460003";"60";"62";"lden";"300";"Straße";"major";"Bundesland"
"03460003";"65";"67";"lden";"200";"Straße";"major";"Bundesland"
"03460003";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03460003";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03460003";"50";"52";"lnight";"600";"Straße";"major";"Bundesland"
"03460003";"55";"57";"lnight";"300";"Straße";"major";"Bundesland"
"03460003";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03460003";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03460003";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03459015";"55";"57";"lden";"400";"Straße";"major";"Bundesland"
"03459015";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03459015";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03459015";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03459015";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03459015";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03459015";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03459015";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03459015";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03459015";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03359012";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03359012";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03359012";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03359012";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03359012";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03359012";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03359012";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03359012";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03359012";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03359012";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03158010";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03158010";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03158010";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03158010";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03158010";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03158010";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03158010";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03158010";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03158010";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03158010";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03361003";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03361003";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03361003";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03361003";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03361003";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03361003";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03361003";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03361003";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03361003";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03361003";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03458003";"55";"57";"lden";"400";"Straße";"major";"Bundesland"
"03458003";"60";"62";"lden";"200";"Straße";"major";"Bundesland"
"03458003";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03458003";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03458003";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03458003";"50";"52";"lnight";"400";"Straße";"major";"Bundesland"
"03458003";"55";"57";"lnight";"200";"Straße";"major";"Bundesland"
"03458003";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03458003";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03458003";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03353007";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03353007";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03353007";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03353007";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03353007";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03353007";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03353007";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03353007";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03353007";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03353007";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03256005";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03256005";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03256005";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03256005";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03256005";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03256005";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03256005";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03256005";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03256005";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03256005";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03159009";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03159009";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03159009";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03159009";"70";"72";"lden";"200";"Straße";"major";"Bundesland"
"03159009";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03159009";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03159009";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03159009";"60";"62";"lnight";"200";"Straße";"major";"Bundesland"
"03159009";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03159009";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03251013";"55";"57";"lden";"300";"Straße";"major";"Bundesland"
"03251013";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03251013";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03251013";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03251013";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03251013";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03251013";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03251013";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03251013";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03251013";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03353008";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03353008";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03353008";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03353008";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03353008";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03353008";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03353008";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03353008";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03353008";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03353008";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03359014";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03359014";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03359014";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03359014";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03359014";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03359014";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03359014";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03359014";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03359014";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03359014";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03159010";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03159010";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03159010";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03159010";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03159010";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03159010";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03159010";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03159010";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03159010";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03159010";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03159011";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03159011";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03159011";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03159011";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03159011";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03159011";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03159011";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03159011";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03159011";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03159011";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03360006";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03360006";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03360006";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03360006";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03360006";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03360006";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03360006";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03360006";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03360006";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03360006";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03157001";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03157001";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03157001";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03157001";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03157001";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03157001";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03157001";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03157001";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03157001";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03157001";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03451004";"55";"57";"lden";"1100";"Straße";"major";"Bundesland"
"03451004";"60";"62";"lden";"800";"Straße";"major";"Bundesland"
"03451004";"65";"67";"lden";"1000";"Straße";"major";"Bundesland"
"03451004";"70";"72";"lden";"400";"Straße";"major";"Bundesland"
"03451004";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03451004";"50";"52";"lnight";"800";"Straße";"major";"Bundesland"
"03451004";"55";"57";"lnight";"1100";"Straße";"major";"Bundesland"
"03451004";"60";"62";"lnight";"500";"Straße";"major";"Bundesland"
"03451004";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03451004";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03353009";"55";"57";"lden";"1400";"Straße";"major";"Bundesland"
"03353009";"60";"62";"lden";"400";"Straße";"major";"Bundesland"
"03353009";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03353009";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03353009";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03353009";"50";"52";"lnight";"1200";"Straße";"major";"Bundesland"
"03353009";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03353009";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03353009";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03353009";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03358006";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
